vehicle_id,vehicle_type,make,year,total_km,avg_daily_km,last_oil_change_km,days_since_oil_change,last_oil_filter_change_km,days_since_oil_filter_change,last_fuel_filter_change_km,days_since_fuel_filter_change,last_fuel_pump_change_km,days_since_fuel_pump_change,last_battery_change_km,days_since_battery_change,last_spark_plugs_change_km,days_since_spark_plugs_change,last_shock_absorbers_change_km,days_since_shock_absorbers_change,last_brake_fluid_change_km,days_since_brake_fluid_change,last_brake_pads_change_km,days_since_brake_pads_change,last_tires_change_km,days_since_tires_change,last_coolant_change_km,days_since_coolant_change,last_water_pump_change_km,days_since_water_pump_change,last_radiator_change_km,days_since_radiator_change,last_transmission_fluid_change_km,days_since_transmission_fluid_change,driving_condition,target_days_to_next_maintenance
1650,Bus,Volvo,2010,725175,161,721406,23,724040,7,706282,117,685401,247,724633,4,688863,226,659513,407,669999,342,686359,242,698600,166,669003,349,709427,98,693054,199,669413,346,Highway,34
1651,Car,Ford,2007,290256,54,285546,86,284978,99,265900,452,189390,1871,199778,1676,279252,202,258230,592,263302,501,275873,267,231518,1089,228675,1139,239062,949,169404,2240,211713,1456,Highway,53
1652,Car,BMW,2011,797025,190,789217,42,796261,4,793893,16,704002,490,748398,256,723153,389,720529,403,793657,17,793351,19,753143,231,728430,361,722973,390,695947,532,740006,300,Mixed,34
1653,Bus,MAN,2017,491903,202,485570,32,491800,0,491523,2,453213,192,481668,51,429155,310,443715,239,455654,180,478902,64,433484,289,457286,171,402439,443,380497,551,475135,84,Urban,56
1654,Truck,Volvo,2005,1401730,234,1392451,40,1396732,21,1359254,182,1264503,586,1326076,323,1395041,29,1318418,356,1390640,47,1376690,107,1350587,219,1356620,192,1290619,476,1272969,550,1350707,217,Highway,48
1655,Bus,Mercedes,2006,1502405,264,1499661,10,1496246,24,1496192,24,1378733,468,1417034,324,1489714,48,1484948,66,1475224,103,1455327,178,1445574,216,1496877,21,1407527,359,1335281,634,1484246,69,Highway,68
1656,Car,Toyota,2011,813138,193,806974,32,806068,37,811183,9,658049,804,757929,285,777897,182,793900,100,761679,267,770248,222,761833,265,798755,75,710487,532,794755,96,806231,36,Mixed,81
1657,Car,Ford,2002,962940,140,958361,33,961660,9,953400,69,815185,1055,935934,192,890760,516,915002,343,914188,347,936711,189,930515,231,926155,262,915494,339,795384,1196,885984,551,Urban,51
1658,Truck,Ford,2013,652140,182,647901,23,649303,15,608931,237,490297,889,575821,419,573172,434,567066,467,614338,208,631778,111,632333,108,640373,65,586110,363,569746,453,573145,434,Mixed,74
1659,Bus,Iveco,2003,1718895,260,1713815,20,1713774,20,1684317,133,1553030,638,1666237,203,1654980,246,1631971,335,1664635,209,1675064,168,1694464,94,1673932,173,1700728,70,1694683,93,1633500,328,Highway,50
1660,Car,Hyundai,2019,168451,92,164854,38,162918,62,135807,356,53087,1254,83657,920,109643,640,102717,715,141265,297,121353,511,158662,106,151003,191,57291,1210,160215,89,149320,210,Mixed,65
1661,Car,Honda,2007,352106,66,343330,134,347563,71,321923,456,328717,351,259863,1397,331727,311,300118,786,292959,896,325207,408,308692,657,288462,965,332529,296,323972,429,268581,1265,Highway,39
1662,Bus,MAN,2023,120439,205,118687,8,119742,3,76838,213,12081,529,17024,505,96352,117,77260,210,64580,273,98501,107,70713,242,51272,337,41757,384,0,773,100476,97,Urban,61
1663,Car,BMW,2020,148129,97,147047,13,147787,3,140744,76,60701,900,103898,457,128039,207,85698,644,136637,118,136123,123,114886,343,119805,291,72873,776,38147,1135,94023,557,Urban,78
1664,Car,Toyota,2023,72284,126,72107,2,69280,23,69777,21,48446,189,56935,122,67017,41,10562,490,38381,271,63685,68,57785,115,61933,83,0,590,0,1113,0,624,Highway,85
1665,Truck,Volvo,2015,708287,236,705039,14,707793,2,666767,176,703063,22,699521,37,704266,17,635018,310,649772,248,686329,93,682582,109,681536,114,705434,12,662838,193,663272,191,Urban,74
1666,Truck,Ford,2004,1179599,188,1177204,13,1171664,43,1162378,92,1029661,797,1140434,208,1164070,83,1174479,27,1164459,81,1135966,232,1139032,216,1131446,256,1059951,637,1164004,84,1105515,393,Mixed,32
1667,Car,Honda,2007,855209,157,853654,12,848330,43,815436,253,794064,390,763882,582,788535,424,812072,275,820108,223,807357,304,833196,140,820844,219,799803,352,726164,823,781125,472,Highway,57
1668,Bus,Scania,2017,792222,328,786765,17,785686,20,763974,87,629899,495,684404,329,743280,149,706209,262,789710,8,752001,123,765141,83,728258,195,787012,16,752105,122,730551,188,Urban,31
1669,Car,BMW,2016,516316,190,510253,32,508478,41,479065,196,446833,366,494173,117,484873,165,495840,107,456443,314,482566,178,504109,64,502002,75,466850,260,355039,848,490484,136,Mixed,81
1670,Car,Toyota,2021,82417,66,75523,105,80291,34,78648,58,43249,595,75735,102,65103,264,71874,160,44925,570,71868,159,38658,663,72129,158,37456,681,35040,718,74981,115,Highway,79
1671,Bus,Mercedes,2016,934330,346,927519,19,928113,18,911939,65,773144,466,925600,25,875542,170,877190,165,891509,124,894841,114,883804,146,875728,169,900373,98,849297,246,861644,210,Highway,43
1672,Truck,Scania,2008,755021,146,752665,16,754591,4,723855,213,694739,414,722249,224,712491,291,709626,311,725787,201,730998,164,697332,395,701872,363,722584,222,656033,677,668239,595,Mixed,41
1673,Car,Toyota,2012,683216,172,683003,1,677201,35,668969,83,537457,848,662986,118,631857,299,614015,402,663361,116,662410,122,654734,166,635624,276,662632,120,614544,400,669217,81,Highway,63
1674,Car,Honda,2016,139247,53,132356,133,136475,52,126448,243,4730,2535,100927,725,88611,955,62081,1457,118241,397,94324,850,87921,966,100300,734,80716,1106,87087,986,86226,996,Mixed,85
1675,Car,Ford,2009,480535,99,475811,47,475142,58,461048,198,420569,606,445741,351,421626,595,440497,406,470344,101,466882,139,439005,420,459599,211,400773,805,410084,712,395360,861,Mixed,80
1676,Bus,Iveco,2014,733144,224,725593,33,730562,12,684088,219,670154,281,643970,398,666482,297,708517,110,708394,111,731652,7,688026,201,718210,67,713271,89,568936,733,662817,314,Highway,39
1677,Truck,Volvo,2006,781015,136,780817,1,779911,8,773154,57,774235,50,664482,857,757542,174,691894,655,756707,179,778933,15,757015,176,759409,159,712371,505,615844,1215,772661,61,Highway,65
1678,Truck,Ford,2009,1241749,259,1236299,21,1235250,25,1240042,7,1124754,451,1229932,46,1171089,273,1192227,191,1215670,101,1221013,80,1228888,50,1202603,151,1220587,82,1236864,19,1166425,291,Highway,79
1679,Truck,Ford,2020,439203,295,436742,8,430589,29,395931,146,315670,419,360587,267,392538,158,395593,148,438209,3,400851,130,427741,39,394733,151,338158,342,330847,367,386184,180,Mixed,30
1680,Bus,Volvo,2013,810429,226,809748,4,806419,18,798246,54,773022,166,781493,128,743799,295,725499,376,788025,99,809939,2,789753,92,769583,181,711391,438,662115,656,753643,251,Mixed,82
1681,Truck,Scania,2002,1500793,217,1494309,29,1496557,19,1482418,85,1482363,85,1417891,382,1422756,360,1453349,218,1470056,142,1468999,146,1469266,146,1436749,295,1424971,349,1418454,380,1448364,242,Highway,61
1682,Car,Toyota,2023,98249,162,95949,14,92821,33,67915,187,0,732,13781,521,94492,23,34824,391,39199,364,78599,121,85363,80,51527,289,30182,420,62669,220,93708,27,Mixed,45
1683,Truck,Ford,2021,220838,189,212475,45,217270,19,205108,83,41108,951,141974,417,211234,51,217524,18,174810,243,190879,159,208178,67,162878,306,182137,206,97811,651,199605,112,Urban,68
1684,Truck,Volvo,2022,118780,134,114838,30,108956,73,103868,111,96157,168,40860,581,117123,13,60407,437,104837,104,116255,20,83084,267,44416,556,35720,621,0,1143,83936,260,Mixed,83
1685,Car,Hyundai,2000,1100235,147,1092014,55,1098598,11,1052532,325,940223,1089,1040841,404,1036179,436,1029345,482,1040826,404,1067999,220,1074383,176,1099858,3,1001081,674,990340,747,1085672,98,Urban,61
1686,Car,BMW,2017,473693,197,473596,1,469444,21,450813,116,298845,888,420170,272,427007,238,412921,309,414972,298,437599,183,454907,95,414814,299,369842,527,389254,429,403189,357,Mixed,53
1687,Truck,Volvo,2020,404928,271,401747,12,402142,10,393300,43,232299,637,374015,114,382535,83,350186,202,349434,205,356964,177,358010,173,343032,229,398886,23,288687,429,325822,292,Urban,37
1688,Truck,MAN,2022,140170,169,139750,2,130917,55,98212,248,2099,817,101560,228,114044,155,119294,124,107053,196,113404,158,103318,218,93121,280,102032,225,47145,550,61135,467,Highway,37
1689,Car,BMW,2022,149454,166,141427,48,144032,32,131684,105,0,906,89191,363,131507,109,90348,356,128387,127,102334,284,125751,142,142162,42,118369,188,20708,776,99937,298,Urban,41
1690,Car,Toyota,2003,367950,56,367620,4,361713,112,345714,396,346669,377,364380,63,346161,391,356140,210,338910,514,363917,73,364639,64,311269,1013,314227,958,198468,3029,360871,126,Urban,82
1691,Truck,Ford,2001,1614261,224,1612944,6,1612959,6,1587042,121,1604471,44,1575841,171,1588231,116,1565450,217,1604766,42,1606577,34,1604068,45,1544027,314,1586237,125,1587833,118,1537828,341,Mixed,69
1692,Truck,Ford,2012,554141,143,545724,59,551524,18,542858,78,478435,530,530645,166,480623,513,479565,522,499194,385,548373,40,536359,124,522682,221,475656,549,497847,394,477753,535,Mixed,78
1693,Truck,Ford,2024,78537,285,70535,28,69562,31,41987,128,39507,137,67389,39,8842,245,46151,114,28600,175,73846,17,75765,10,24203,190,0,366,15894,220,12770,231,Urban,48
1694,Truck,Volvo,2019,533890,295,533779,0,529854,14,494065,135,472356,209,423268,375,501565,109,482983,173,482208,175,528419,19,533203,3,499643,116,513565,69,490331,148,450922,281,Mixed,41
1695,Car,Toyota,2017,142558,60,137114,93,135409,119,125616,283,27256,1923,68856,1227,125933,279,108133,573,92520,834,138100,73,110197,540,82454,1005,55639,1448,116715,431,139623,49,Mixed,84
1696,Bus,Volvo,2016,648736,242,645101,15,645760,13,625600,95,590394,241,551431,402,626772,91,618157,126,641565,30,617990,127,622330,109,586338,258,532896,479,621638,112,616623,133,Urban,65
1697,Truck,Ford,2007,1609324,299,1609240,1,1604572,16,1597481,40,1494481,384,1516326,312,1578066,105,1560832,162,1572326,124,1580276,97,1598290,37,1557503,173,1574990,115,1460396,498,1525911,279,Highway,59
1698,Bus,Volvo,2011,1290994,307,1285558,18,1286151,16,1283025,26,1256501,112,1241190,162,1232399,190,1270347,67,1272781,59,1252262,126,1267258,77,1285116,19,1282906,27,1207705,271,1201664,291,Highway,51
1699,Car,Ford,2001,692896,97,691816,11,683977,92,669197,243,520821,1774,642161,523,690431,25,691872,8,680550,128,659785,341,658018,359,633180,616,649328,450,589379,1069,639865,546,Urban,49
1700,Truck,Ford,2012,517751,133,511375,47,508504,70,510863,51,356984,1208,458629,446,498284,146,439331,590,471724,347,490981,201,516571,9,468112,373,404443,851,445985,539,466176,388,Mixed,84
1701,Truck,Volvo,2017,250031,105,243673,60,242181,74,244058,57,150966,944,233015,162,194849,526,160117,855,193775,535,210165,380,229205,198,228396,207,209577,387,202007,458,229655,193,Mixed,39
1702,Bus,Mercedes,2005,2073214,346,2073274,0,2070549,7,2051844,62,2045820,79,2048223,72,2060056,38,2017330,162,2048939,70,2060556,36,2023484,143,2061444,34,2019518,155,1913014,463,2016317,164,Mixed,63
1703,Truck,Volvo,2008,737643,146,728184,65,728854,61,704848,224,597956,957,671848,450,686005,355,707246,208,734939,19,728147,65,679934,396,721617,110,669521,467,656434,557,652826,581,Mixed,82
1704,Truck,Scania,2015,444980,146,439841,36,442284,19,412314,223,367600,530,431227,94,424501,140,376655,468,429286,108,433060,80,439215,38,386248,402,380594,441,398071,321,416975,192,Mixed,49
1705,Car,Hyundai,2023,56800,102,50219,63,47762,89,24349,320,0,664,23663,324,23409,325,37925,184,28857,273,50006,66,43674,128,44483,120,0,571,0,976,5991,498,Urban,34
1706,Truck,MAN,2020,316383,217,307117,43,316530,0,268908,219,171174,669,230325,396,250273,304,298755,81,271684,206,292849,109,272335,203,286347,138,277231,180,241287,346,306969,43,Mixed,53
1707,Bus,MAN,2023,146416,246,137328,37,142091,18,141882,18,85113,249,69633,312,81330,265,125671,85,113056,135,121369,102,125896,84,84268,252,133379,53,12739,543,144936,6,Highway,51
1708,Car,Hyundai,2018,310787,149,301765,60,303090,52,284237,178,170479,942,264415,311,240738,469,245718,437,297792,88,294965,107,294006,112,297019,93,308804,14,142512,1130,270142,273,Mixed,30
1709,Truck,MAN,2017,333640,139,324148,69,329207,33,311807,158,288823,323,236708,697,282447,369,250039,601,333533,0,287350,334,318447,109,315854,128,234496,713,274016,429,245038,638,Mixed,71
1710,Car,BMW,2010,338377,77,334693,47,335243,41,295854,551,314263,313,307671,400,301977,475,305513,425,283663,715,326308,154,333189,67,311751,345,314798,307,243669,1231,275139,820,Highway,75
1711,Bus,MAN,2023,106124,173,99219,40,105559,3,100693,31,0,617,28180,450,85420,120,75157,179,50575,321,83423,131,84394,125,51602,315,10973,549,2628,598,92579,79,Highway,53
1712,Truck,MAN,2015,726968,243,720414,27,724473,10,725282,7,613525,467,631336,393,689620,154,722664,18,680629,191,716801,42,719778,29,654790,297,692583,142,674802,215,697292,122,Urban,52
1713,Truck,Mercedes,2011,1182288,283,1174292,28,1179252,11,1156423,92,1027122,548,1114930,239,1128797,189,1130084,185,1145469,130,1163518,66,1156065,93,1152861,104,1084373,346,1017380,583,1175010,26,Urban,67
1714,Truck,Scania,2014,412103,127,403158,70,410852,10,372822,309,365521,367,304157,851,375253,290,346403,518,361710,397,396270,126,361133,401,337146,591,332172,629,300250,881,348554,501,Mixed,65
1715,Car,Honda,2002,578761,85,572245,79,572000,81,572012,80,571601,85,529780,576,528160,596,553624,297,549295,347,576019,30,550635,329,558125,242,477052,1196,431619,1730,528604,589,Urban,89
1716,Truck,Mercedes,2011,1254280,299,1248633,19,1251935,7,1250550,12,1146657,360,1238477,53,1244672,32,1178240,255,1222310,107,1206209,161,1221686,109,1222501,107,1210466,147,1220175,114,1225981,95,Highway,88
1717,Bus,Scania,2024,68688,258,63684,19,65664,12,45734,89,68744,0,0,438,41567,105,21721,182,49498,75,58799,38,14206,211,19773,189,64542,16,0,508,64431,16,Mixed,50
1718,Car,Toyota,2022,89281,108,84555,43,80024,85,75637,124,7149,761,24100,605,41401,444,65372,221,70214,177,52414,342,80258,84,23268,611,75249,129,0,1280,36048,493,Mixed,65
1719,Bus,Volvo,2020,460421,309,456680,12,454357,20,413643,151,358685,329,421698,125,417437,139,380480,258,402945,186,439685,67,406802,174,422523,123,445112,49,336453,401,409941,163,Mixed,59
1720,Bus,Iveco,2005,1742417,290,1733198,32,1741009,5,1717307,87,1606066,470,1692186,174,1667455,258,1656959,295,1689650,182,1703654,134,1696482,158,1724114,63,1697290,156,1621411,417,1673671,238,Urban,30
1721,Bus,Mercedes,2025,0,289,0,4,0,17,0,39,0,446,0,317,0,106,0,69,0,46,0,158,0,124,0,79,0,155,0,336,0,118,Mixed,84
1722,Truck,Mercedes,2005,678132,113,672443,49,670219,70,645286,291,575984,902,574589,916,605249,645,627252,450,636636,368,651203,238,660055,161,678044,0,643890,303,545651,1172,634699,384,Highway,36
1723,Car,Honda,2024,44171,137,34630,70,38879,39,32388,86,0,557,25894,133,0,333,0,336,21121,168,26297,131,30247,102,29225,110,8025,263,36878,53,13202,226,Mixed,64
1724,Bus,Scania,2019,528054,295,523258,16,521913,21,507792,69,425047,349,523062,17,510093,61,518935,31,519160,31,490724,126,502717,86,449768,265,479696,164,471352,192,491228,125,Highway,81
1725,Bus,MAN,2016,554920,205,545766,44,550150,23,538071,82,550669,20,495816,288,516901,186,474838,391,554515,2,517739,182,553184,8,486697,333,554390,2,392828,790,526002,141,Urban,31
1726,Bus,Scania,2004,2331381,371,2326931,12,2329633,5,2285764,123,2219746,301,2239001,249,2305384,70,2318442,35,2290857,109,2294706,99,2326530,13,2313285,49,2268366,170,2282416,132,2325057,17,Urban,72
1727,Truck,MAN,2025,0,184,0,41,0,21,0,224,0,281,0,610,0,359,0,97,0,221,0,45,0,29,0,181,0,168,0,42,0,380,Highway,85
1728,Bus,Scania,2013,1307122,363,1302749,12,1306312,2,1287269,55,1263854,119,1205818,279,1251292,154,1243230,176,1276969,83,1266894,111,1260930,127,1247565,164,1298858,23,1295764,32,1297818,26,Urban,33
1729,Bus,Volvo,2016,792182,293,784417,27,789836,8,742523,169,657790,459,783331,30,718001,253,751173,140,737145,188,791280,3,787322,16,745989,158,747525,152,767130,85,789292,9,Highway,34
1730,Bus,Scania,2015,888611,298,881742,23,884151,15,854140,116,749285,467,835186,179,824816,214,882971,19,860412,95,885363,11,848584,134,874900,46,844275,149,781024,361,809245,267,Urban,64
1731,Truck,Scania,2018,311895,147,311680,2,310943,7,308372,24,231283,548,208830,701,251450,411,272737,266,285419,180,281510,207,256174,378,265459,317,230890,550,226366,582,289906,149,Mixed,88
1732,Truck,MAN,2003,1026958,156,1020860,39,1023408,23,1001953,160,992322,223,918683,694,981115,293,1006051,135,985255,267,1007385,124,1023929,20,991561,227,962166,416,848708,1142,942325,543,Mixed,74
1733,Truck,Mercedes,2022,177402,193,175073,12,170727,35,128416,254,141960,183,169298,42,99937,402,104502,378,167343,52,151216,136,135770,216,157461,103,93248,436,78119,514,163772,71,Urban,60
1734,Bus,Scania,2003,2360338,357,2352770,21,2359983,1,2318226,118,2264755,268,2268129,258,2344760,43,2327073,93,2333669,75,2322882,105,2329174,87,2332901,77,2252565,302,2353060,21,2360314,0,Urban,81
1735,Truck,Volvo,2000,1269525,171,1266586,17,1261457,47,1229215,236,1258810,63,1167656,596,1248638,122,1181778,513,1233984,208,1261112,49,1234250,206,1237917,185,1201955,395,1232805,215,1230058,231,Highway,83
1736,Truck,Volvo,2005,1692846,282,1690912,7,1691371,5,1648626,157,1620118,258,1631789,216,1666059,95,1678358,51,1684195,31,1692756,0,1636176,201,1684814,28,1579896,401,1594396,349,1653115,141,Mixed,84
1737,Bus,Volvo,2007,1494926,276,1490072,17,1494245,3,1490490,16,1317137,644,1438627,204,1473018,80,1473033,79,1490459,16,1457248,137,1491944,11,1461513,121,1458672,131,1434371,219,1470558,88,Highway,87
1738,Bus,Scania,2003,2140868,324,2131838,28,2136126,15,2098152,132,2072694,210,2108867,99,2074599,205,2140948,0,2113362,85,2099379,128,2085733,170,2087079,166,2102340,119,1963697,547,2104831,111,Urban,53
1739,Car,Hyundai,2021,133518,107,132702,7,127152,57,121813,110,0,1382,115489,167,87851,426,119019,136,103866,276,133373,3,124423,85,112293,197,73213,563,0,1601,109995,218,Highway,70
1740,Bus,Mercedes,2006,1305101,228,1299901,23,1303441,8,1291885,58,1159398,640,1229716,330,1262072,188,1235751,304,1247404,253,1299746,23,1301976,14,1301878,14,1206245,433,1178641,554,1220046,373,Highway,82
1741,Truck,Mercedes,2024,28547,105,20249,79,21208,70,23498,47,0,880,17504,106,8071,196,0,803,6663,208,27147,14,4224,233,0,531,0,757,0,1702,0,801,Mixed,87
1742,Truck,MAN,2022,205091,224,196723,38,202245,13,179987,112,38139,745,134928,314,155976,218,185169,89,155120,223,165425,177,203424,7,168267,165,170543,155,187082,79,173808,140,Urban,86
1743,Truck,Volvo,2005,1418869,237,1412007,29,1418741,0,1399134,83,1389176,125,1324056,400,1401771,72,1391237,117,1369766,207,1405184,58,1393991,105,1377389,175,1386337,137,1276468,601,1385272,141,Highway,73
1744,Truck,Mercedes,2007,1506642,279,1498034,31,1503555,11,1482103,88,1462295,159,1445355,219,1482542,86,1474930,114,1482932,85,1493270,48,1454922,185,1464466,151,1398649,388,1362048,518,1485085,77,Mixed,35
1745,Car,Ford,2018,372092,176,371837,2,368224,22,368033,22,296784,428,260139,636,345743,150,290354,465,333814,218,358603,77,358615,77,336851,199,288443,476,325314,266,311670,344,Highway,48
1746,Car,BMW,2014,449492,135,444728,36,447494,15,437898,86,355833,693,375139,551,378024,530,448238,8,418809,228,404161,336,430224,142,445385,31,426444,171,298837,1117,380249,514,Highway,32
1747,Truck,MAN,2010,918137,205,916278,9,912853,26,881966,176,887867,148,812841,514,850969,328,833976,410,903502,72,885794,157,860695,281,847163,346,803122,562,879009,191,897844,99,Mixed,80
1748,Truck,Ford,2021,172537,154,172449,1,168103,29,159592,84,36497,883,97489,487,121627,330,152423,131,152848,130,159814,84,128513,286,107341,424,89599,539,164295,53,161352,73,Urban,84
1749,Truck,Mercedes,2010,1306679,291,1299100,26,1305065,6,1296417,35,1268883,130,1303287,11,1265934,140,1255823,175,1265149,143,1296980,33,1291330,53,1262780,151,1230345,262,1205577,347,1233684,251,Urban,68
1750,Truck,Ford,2007,580296,107,571947,77,573057,69,532146,450,509107,666,559291,196,563936,153,529928,471,545095,328,551694,268,558338,206,508605,670,498265,767,454993,1174,527882,489,Mixed,51
